time,residual_load
2018-03-28 07:00:00,157.07839692733847
2018-03-28 07:15:00,149.26374143122086
2018-03-28 07:30:00,140.8464574483034
2018-03-28 07:45:00,131.82430832792042
2018-03-28 08:00:00,122.16036508210956
2018-03-28 08:15:00,109.7422615140164
2018-03-28 08:30:00,96.72484595134864
2018-03-28 08:45:00,83.16485312581639
2018-03-28 09:00:00,69.15065429790143
2018-03-28 09:15:00,60.80403688378607
2018-03-28 09:30:00,52.16306954328385
2018-03-28 09:45:00,43.344784799502506
2018-03-28 10:00:00,34.421283906523314
2018-03-28 10:15:00,46.7700843814917
2018-03-28 10:30:00,59.09604320238883
2018-03-28 10:45:00,71.46576657019422
2018-03-28 11:00:00,83.86137180203183
2018-03-28 11:15:00,80.24310159846887
2018-03-28 11:30:00,76.56982872737008
2018-03-28 11:45:00,72.75918657787747
2018-03-28 12:00:00,68.75046129238848
2018-03-28 12:15:00,62.17752978745322
2018-03-28 12:30:00,55.206491796162325
2018-03-28 12:45:00,47.78224784944975
2018-03-28 13:00:00,39.79954897733873
2018-03-28 13:15:00,49.53025208583826
2018-03-28 13:30:00,58.62424208391816
2018-03-28 13:45:00,67.06651974079753
2018-03-28 14:00:00,74.91541921583118
2018-03-28 14:15:00,84.96366974511663
2018-03-28 14:30:00,94.51312296604861
2018-03-28 14:45:00,103.71088785812132
2018-03-28 15:00:00,112.66410718559581
2018-03-28 15:15:00,114.55916854692035
2018-03-28 15:30:00,116.47657802795783
2018-03-28 15:45:00,118.58970438246084
2018-03-28 16:00:00,120.98908309262656
2018-03-28 16:15:00,124.78646042682148
2018-03-28 16:30:00,129.11343589974805
2018-03-28 16:45:00,134.0205563424564
2018-03-28 17:00:00,139.5555103246178
2018-03-28 17:15:00,139.75392037032935
2018-03-28 17:30:00,140.60297572296304
2018-03-28 17:45:00,142.03725458923003
2018-03-28 18:00:00,144.00462982328753
2018-03-28 18:15:00,143.36585745706157
2018-03-28 18:30:00,143.09902699652577
2018-03-28 18:45:00,143.09723188557814
2018-03-28 19:00:00,143.2780564115646
2018-03-28 19:15:00,143.55787479709664
2018-03-28 19:30:00,143.84682273337353
2018-03-28 19:45:00,144.08761814380796
2018-03-28 20:00:00,144.2262669950216
2018-03-28 20:15:00,144.27240337816144
2018-03-28 20:30:00,144.18358926873924
2018-03-28 20:45:00,143.9645223513194
2018-03-28 21:00:00,143.6440383843339
2018-03-28 21:15:00,143.3619955372499
2018-03-28 21:30:00,143.05003709690357
2018-03-28 21:45:00,142.74675103764463
2018-03-28 22:00:00,142.48716965350718
2018-03-28 22:15:00,142.22168012599622
2018-03-28 22:30:00,142.05506049573643
2018-03-28 22:45:00,141.99853286869882
2018-03-28 23:00:00,142.04037676235052
2018-03-28 23:15:00,142.13790330666453
2018-03-28 23:30:00,142.2996165558798
2018-03-28 23:45:00,142.48041015892198
2018-03-29 00:00:00,142.6446261361094
2018-03-29 00:15:00,142.71146056565033
2018-03-29 00:30:00,142.68090843363132
2018-03-29 00:45:00,142.52830351567994
2018-03-29 01:00:00,142.24174304547347
2018-03-29 01:15:00,141.80957646255513
2018-03-29 01:30:00,141.26491238019716
2018-03-29 01:45:00,140.6415896710285
2018-03-29 02:00:00,139.99235250207116
2018-03-29 02:15:00,139.360861046231
2018-03-29 02:30:00,138.86949090831797
2018-03-29 02:45:00,138.61711241205572
2018-03-29 03:00:00,138.7064214133122
2018-03-29 03:15:00,139.2362402223871
2018-03-29 03:30:00,140.29935653963537
2018-03-29 03:45:00,141.96841376278292
2018-03-29 04:00:00,144.29595286941773
2018-03-29 04:15:00,147.3234823362539
2018-03-29 04:30:00,151.04747482182586
2018-03-29 04:45:00,155.4418078380948
2018-03-29 05:00:00,160.45085503326263
2018-03-29 05:15:00,150.52458467669518
2018-03-29 05:30:00,141.01669275030008
2018-03-29 05:45:00,131.82531959460462
2018-03-29 06:00:00,122.77501948384378
2018-03-29 06:15:00,114.19562354800124
2018-03-29 06:30:00,105.49416151210517
2018-03-29 06:45:00,96.5241035606582
2018-03-29 07:00:00,87.13398021707573
2018-03-29 07:15:00,84.07870102089021
2018-03-29 07:30:00,80.43279236479924
2018-03-29 07:45:00,76.15583716705677
2018-03-29 08:00:00,71.25805352594885
2018-03-29 08:15:00,76.90573235259639
2018-03-29 08:30:00,81.93100467051643
2018-03-29 08:45:00,86.4491287654007
2018-03-29 09:00:00,90.50275326534249
2018-03-29 09:15:00,82.15681725844865
2018-03-29 09:30:00,73.54052645127263
2018-03-29 09:45:00,64.75244188686732
2018-03-29 10:00:00,55.832035524058
2018-03-29 10:15:00,19.520956710819355
2018-03-29 10:30:00,-16.792211030837066
2018-03-29 10:45:00,-53.07676006825644
2018-03-29 11:00:00,-89.33838502936146
2018-03-29 11:15:00,-38.27469239586356
2018-03-29 11:30:00,12.749365708400902
2018-03-29 11:45:00,63.62925143169952
2018-03-29 12:00:00,114.30522908440177
2018-03-29 12:15:00,70.98023216894947
2018-03-29 12:30:00,27.257699392624176
2018-03-29 12:45:00,-16.937028869180644
2018-03-29 13:00:00,-61.67768554348423
2018-03-29 13:15:00,-55.20120135994339
2018-03-29 13:30:00,-49.36717792872177
2018-03-29 13:45:00,-44.174451565443
2018-03-29 14:00:00,-39.57730572935469
2018-03-29 14:15:00,-31.35002963802919
2018-03-29 14:30:00,-23.57142348042143
2018-03-29 14:45:00,-16.16021139215224
2018-03-29 15:00:00,-9.02587116009478
2018-03-29 15:15:00,-5.965118451327889
2018-03-29 15:30:00,-2.883350994975018
2018-03-29 15:45:00,0.35960892675478107
2018-03-29 16:00:00,3.9262512943321823
2018-03-29 16:15:00,33.35299291938906
2018-03-29 16:30:00,63.31138171640273
2018-03-29 16:45:00,93.84381129366443
2018-03-29 17:00:00,125.00379112213815
2018-03-29 17:15:00,128.12410514143292
2018-03-29 17:30:00,131.91003102596835
2018-03-29 17:45:00,136.29285633917263
2018-03-29 18:00:00,141.18222515001906
2018-03-29 18:15:00,140.60599267872834
2018-03-29 18:30:00,140.39345017749508
2018-03-29 18:45:00,140.45842930306353
2018-03-29 19:00:00,140.70094182715957
2018-03-29 19:15:00,141.01121167685065
2018-03-29 19:30:00,141.33145216198682
2018-03-29 19:45:00,141.5934673934066
2018-03-29 20:00:00,141.7606573492072
2018-03-29 20:15:00,141.79897204101138
2018-03-29 20:30:00,141.7027984710765
2018-03-29 20:45:00,141.47396367137557
2018-03-29 21:00:00,141.14258762401488
2018-03-29 21:15:00,140.80172920785998
2018-03-29 21:30:00,140.4310090411555
2018-03-29 21:45:00,140.06947081353798
2018-03-29 22:00:00,139.74342669574315
2018-03-29 22:15:00,139.41030779422175
2018-03-29 22:30:00,139.1762427747928
2018-03-29 22:45:00,139.03901191765976
2018-03-29 23:00:00,139.0109364510381
2018-03-29 23:15:00,139.0409018566071
2018-03-29 23:30:00,139.12007353482565
2018-03-29 23:45:00,139.22877038857806
2018-03-30 00:00:00,139.31845097883195
2018-03-30 00:15:00,139.31875708569405
2018-03-30 00:30:00,139.22567470398772
2018-03-30 00:45:00,139.00775747655678
2018-03-30 01:00:00,138.64632257399808
2018-03-30 01:15:00,138.13877962515744
2018-03-30 01:30:00,137.5108960096451
2018-03-30 01:45:00,136.80111540023282
2018-03-30 02:00:00,136.0667873473705
2018-03-30 02:15:00,135.38284036914922
2018-03-30 02:30:00,134.8368253371322
2018-03-30 02:45:00,134.52750216979496
2018-03-30 03:00:00,134.5533007941699
2018-03-30 03:15:00,134.99458647219484
2018-03-30 03:30:00,135.96654582968415
2018-03-30 03:45:00,137.5356132051625
2018-03-30 04:00:00,139.7622771222135
2018-03-30 04:15:00,142.66989481084792
2018-03-30 04:30:00,146.2728884712671
2018-03-30 04:45:00,150.5369866244888
2018-03-30 05:00:00,155.41257105486787
2018-03-30 05:15:00,142.52772107852232
2018-03-30 05:30:00,130.04985834250752
2018-03-30 05:45:00,117.87505552817835
2018-03-30 06:00:00,105.83496787496284
2018-03-30 06:15:00,80.05007914083396
2018-03-30 06:30:00,54.12825036702175
2018-03-30 06:45:00,27.935726101058215
2018-03-30 07:00:00,1.3244747828205803
2018-03-30 07:15:00,-22.655576749216642
2018-03-30 07:30:00,-47.20187274397128
2018-03-30 07:45:00,-72.39129737254797
2018-03-30 08:00:00,-98.23888869534728
2018-03-30 08:15:00,-118.18394343791857
2018-03-30 08:30:00,-138.7270337114484
2018-03-30 08:45:00,-159.80641593496057
2018-03-30 09:00:00,-181.3626432692454
2018-03-30 09:15:00,-197.44566733758853
2018-03-30 09:30:00,-213.81273916184387
2018-03-30 09:45:00,-230.3740176428946
2018-03-30 10:00:00,-247.0490929114318
2018-03-30 10:15:00,-254.73854218065932
2018-03-30 10:30:00,-262.41957486675767
2018-03-30 10:45:00,-270.0784558612709
2018-03-30 11:00:00,-277.7362837787684
2018-03-30 11:15:00,-268.23907069804955
2018-03-30 11:30:00,-258.79842948797807
2018-03-30 11:45:00,-249.48817673421405
2018-03-30 12:00:00,-240.40144195860825
2018-03-30 12:15:00,-215.78940192531354
2018-03-30 12:30:00,-191.57556619478999
2018-03-30 12:45:00,-167.84280753603858
2018-03-30 13:00:00,-144.6654547409486
2018-03-30 13:15:00,-122.88412186881581
2018-03-30 13:30:00,-101.71245363162488
2018-03-30 13:45:00,-81.20597433504666
2018-03-30 14:00:00,-61.32115561958746
2018-03-30 14:15:00,-56.553134917835074
2018-03-30 14:30:00,-52.266035058361254
2018-03-30 14:45:00,-48.36301109288669
2018-03-30 15:00:00,-44.70437764042863
2018-03-30 15:15:00,-19.65242214348651
2018-03-30 15:30:00,5.421592547173077
2018-03-30 15:45:00,30.685452992203984
2018-03-30 16:00:00,56.219261460829046
2018-03-30 16:15:00,68.77818566346178
2018-03-30 16:30:00,81.8707177461499
2018-03-30 16:45:00,95.5171657569573
2018-03-30 17:00:00,109.80035424133152
2018-03-30 17:15:00,111.49192384895495
2018-03-30 17:30:00,113.82294491448282
2018-03-30 17:45:00,116.7482030845427
2018-03-30 18:00:00,120.19945894284292
2018-03-30 18:15:00,119.12872291841
2018-03-30 18:30:00,118.42259379652353
2018-03-30 18:45:00,117.98895454193332
2018-03-30 19:00:00,117.72603000516075
2018-03-30 19:15:00,117.5744259927442
2018-03-30 19:30:00,117.42492420476185
2018-03-30 19:45:00,117.21560798506972
2018-03-30 20:00:00,116.91200479259892
2018-03-30 20:15:00,116.46276192958328
2018-03-30 20:30:00,115.87189281045482
2018-03-30 20:45:00,115.1508555142527
2018-03-30 21:00:00,114.32525064330927
2018-03-30 21:15:00,113.42059885316354
2018-03-30 21:30:00,112.47641902757641
2018-03-30 21:45:00,111.5352996406238
2018-03-30 22:00:00,110.64125676638109
2018-03-30 22:15:00,109.79695293197585
2018-03-30 22:30:00,109.04290914820899
2018-03-30 22:45:00,108.38990304238774
2018-03-30 23:00:00,107.84576912290116
2018-03-30 23:15:00,107.32746100198732
2018-03-30 23:30:00,106.85854971212812
2018-03-30 23:45:00,106.41626327426718
2018-03-31 00:00:00,105.95897087525012
2018-03-31 00:15:00,105.33489056540594
2018-03-31 00:30:00,104.60721447226105
2018-03-31 00:45:00,103.76085216725161
2018-03-31 01:00:00,102.77460604571422
2018-03-31 01:15:00,102.07704706084024
2018-03-31 01:30:00,101.26135382419345
2018-03-31 01:45:00,100.36761872543082
2018-03-31 02:00:00,99.45068537401599
2018-03-31 02:15:00,98.34279317008992
2018-03-31 02:30:00,97.3761032055826
2018-03-31 02:45:00,96.65159272012554
2018-03-31 03:00:00,96.26406855965678
2018-03-31 03:15:00,96.18950415945295
2018-03-31 03:30:00,96.6485857061618
2018-03-31 03:45:00,97.71079292175875
2018-03-31 04:00:00,99.43550370075278
2018-03-31 04:15:00,101.88829123408746
2018-03-31 04:30:00,105.04329827214698
2018-03-31 04:45:00,108.86181070306122
2018-03-31 05:00:00,113.29976591953753
2018-03-31 05:15:00,108.2776898954683
2018-03-31 05:30:00,103.70226282447685
2018-03-31 05:45:00,99.42856279423007
2018-03-31 06:00:00,95.28830015996616
2018-03-31 06:15:00,95.59287457416094
2018-03-31 06:30:00,95.75782599011627
2018-03-31 06:45:00,95.67014753745826
2018-03-31 07:00:00,95.17211785097564
2018-03-31 07:15:00,92.99369916919757
2018-03-31 07:30:00,90.24120371035104
2018-03-31 07:45:00,86.86658118723803
2018-03-31 08:00:00,82.8508963353614
2018-03-31 08:15:00,76.15591634160576
2018-03-31 08:30:00,68.87755979785528
2018-03-31 08:45:00,61.060031257316105
2018-03-31 09:00:00,52.78388982012017
2018-03-31 09:15:00,47.41230418168292
2018-03-31 09:30:00,41.75224605274644
2018-03-31 09:45:00,35.91922012210915
2018-03-31 10:00:00,29.99342326269186
2018-03-31 10:15:00,19.427319351002048
2018-03-31 10:30:00,8.865053471477921
2018-03-31 10:45:00,-1.6617821125280159
2018-03-31 11:00:00,-12.160589983098
2018-03-31 11:15:00,-49.16840863693521
2018-03-31 11:30:00,-86.2450154590521
2018-03-31 11:45:00,-123.44470298910684
2018-03-31 12:00:00,-160.81989401764827
2018-03-31 12:15:00,-154.94022537564018
2018-03-31 12:30:00,-149.4661868591489
2018-03-31 12:45:00,-144.43913796096768
2018-03-31 13:00:00,-139.94896030773418
2018-03-31 13:15:00,-115.66951905266431
2018-03-31 13:30:00,-91.98625955615243
2018-03-31 13:45:00,-68.96398513705492
2018-03-31 14:00:00,-46.533673036532576
2018-03-31 14:15:00,-36.24743829695865
2018-03-31 14:30:00,-26.432580222003203
2018-03-31 14:45:00,-16.988945390958023
2018-03-31 15:00:00,-7.76792207891976
2018-03-31 15:15:00,-8.086600145022935
2018-03-31 15:30:00,-8.349306678760087
2018-03-31 15:45:00,-8.43544004100773
2018-03-31 16:00:00,-8.21814890225474
2018-03-31 16:15:00,8.344626896673752
2018-03-31 16:30:00,25.415119039216876
2018-03-31 16:45:00,43.085079747367516
2018-03-31 17:00:00,61.418681454019804
2018-03-31 17:15:00,63.88917688662559
2018-03-31 17:30:00,67.0262785570874
2018-03-31 17:45:00,70.74894241898814
2018-03-31 18:00:00,75.0277206375565
2018-03-31 18:15:00,74.26537169475658
2018-03-31 18:30:00,73.8867809467253
2018-03-31 18:45:00,73.79456137605213
2018-03-31 19:00:00,73.88750135439224
2018-03-31 19:15:00,74.04149188444823
2018-03-31 19:30:00,74.22616330238138
2018-03-31 19:45:00,74.365420942882
2018-03-31 20:00:00,74.41476253545015
2018-03-31 20:15:00,74.33361781625842
2018-03-31 20:30:00,74.12984652984026
2018-03-31 20:45:00,73.8162357531694
2018-03-31 21:00:00,73.40555171199229
2018-03-31 21:15:00,72.93713452606951
2018-03-31 21:30:00,72.44319406996333
2018-03-31 21:45:00,71.97233254419301
2018-03-31 22:00:00,71.56041640461623
2018-03-31 22:15:00,71.20524560484502
2018-03-31 22:30:00,70.9633655633611
2018-03-31 22:45:00,70.84209764802458
2018-03-31 23:00:00,70.83165688343679
2018-03-31 23:15:00,70.91435178432558
2018-03-31 23:30:00,71.07364929889681
2018-03-31 23:45:00,71.27246626990285
2018-04-01 00:00:00,71.45900929151111
2018-04-01 00:15:00,71.63324655553586
2018-04-01 00:30:00,71.72236988400212
2018-04-01 00:45:00,71.70971532941344
2018-04-01 01:00:00,71.56389121602913
2018-04-01 01:15:00,71.27652081738233
2018-04-01 01:30:00,70.88398161992855
2018-04-01 01:45:00,70.4247620204795
2018-04-01 02:00:00,69.95625088881121
2018-04-01 02:15:00,69.5697749657497
2018-04-01 02:30:00,69.3379346499299
2018-04-01 02:45:00,69.35535601454657
2018-04-01 03:00:00,69.72464279187722
2018-04-01 03:15:00,70.51729681117203
2018-04-01 03:30:00,71.8465632849171
2018-04-01 03:45:00,73.7944171549969
2018-04-01 04:00:00,76.41857017397564
2018-04-01 04:15:00,79.71739091866122
2018-04-01 04:30:00,83.72359586145183
2018-04-01 04:45:00,88.41094143593484
2018-04-01 05:00:00,93.72367647119182
2018-04-01 05:15:00,89.57415216863168
2018-04-01 05:30:00,85.87161784577785
2018-04-01 05:45:00,82.447875078811
2018-04-01 06:00:00,79.20987435947015
2018-04-01 06:15:00,78.99036842053827
2018-04-01 06:30:00,78.64348461675193
2018-04-01 06:45:00,78.03089797386593
2018-04-01 07:00:00,77.02977947256059
2018-04-01 07:15:00,77.44740290796595
2018-04-01 07:30:00,77.27682952104928
2018-04-01 07:45:00,76.50803441674776
2018-04-01 08:00:00,75.10517198367765
2018-04-01 08:15:00,65.92150453860701
2018-04-01 08:30:00,56.164317036438064
2018-04-01 08:45:00,45.87838177070856
2018-04-01 09:00:00,35.12594811290945
2018-04-01 09:15:00,40.163088022321936
2018-04-01 09:30:00,44.90966773774214
2018-04-01 09:45:00,49.497103001290206
2018-04-01 10:00:00,53.96311715284732
2018-04-01 10:15:00,22.22448817699769
2018-04-01 10:30:00,-9.507442947034697
2018-04-01 10:45:00,-41.189263868020404
2018-04-01 11:00:00,-72.86066809271694
2018-04-01 11:15:00,-75.21785331470798
2018-04-01 11:30:00,-77.62402115028353
2018-04-01 11:45:00,-80.14344635354276
2018-04-01 12:00:00,-82.86940863507536
2018-04-01 12:15:00,-75.13748706035122
2018-04-01 12:30:00,-67.76415962405903
2018-04-01 12:45:00,-60.857442587120815
2018-04-01 13:00:00,-54.52109258888244
2018-04-01 13:15:00,-67.76483450979265
2018-04-01 13:30:00,-81.61409231979908
2018-04-01 13:45:00,-96.1112867304663
2018-04-01 14:00:00,-111.21978724442545
2018-04-01 14:15:00,-88.72670507198215
2018-04-01 14:30:00,-66.70990740271179
2018-04-01 14:45:00,-45.041006264091486
2018-04-01 15:00:00,-23.628426146801914
2018-04-01 15:15:00,-16.66224246985945
2018-04-01 15:30:00,-9.659748482696493
2018-04-01 15:45:00,-2.478836036129074
2018-04-01 16:00:00,5.003576582564051
2018-04-01 16:15:00,17.41537998191035
2018-04-01 16:30:00,30.327239836538237
2018-04-01 16:45:00,43.8450130277632
2018-04-01 17:00:00,58.00361079959944
2018-04-01 17:15:00,68.3036152548716
2018-04-01 17:30:00,79.26679854502375
2018-04-01 17:45:00,90.80721792755072
2018-04-01 18:00:00,102.9025455777153
2018-04-01 18:15:00,102.91067319873278
2018-04-01 18:30:00,103.29359498694677
2018-04-01 18:45:00,103.95083920449704
2018-04-01 19:00:00,104.78227175767978
2018-04-01 19:15:00,105.64932646680168
2018-04-01 19:30:00,106.53549239977664
2018-04-01 19:45:00,107.36910310804859
2018-04-01 20:00:00,108.09593586122563
2018-04-01 20:15:00,108.68959755073524
2018-04-01 20:30:00,109.14460820158655
2018-04-01 20:45:00,109.47543813402577
